   var1/F:var2/F:var3/F:var4/F
   2.06325  -1.15624  -0.96813  -0.86202
  -1.98918  -0.30239  -0.07339  -0.56605
   0.56202  -0.78102  -0.49532  -1.21886
   0.61877  -0.07005  -0.07871   0.01091
  -0.68541  -1.82014  -1.69342  -1.56603
  -0.98002  -0.87152  -0.16610  -0.28601
   0.77491  -0.10889  -0.51725  -0.43122
   0.35272   1.25188   0.70212   0.26508
  -0.78382   0.11963  -1.73633  -1.38201
   2.06197  -0.23955   1.15009   1.27136
  -0.75782   2.15797  -0.05376  -0.41031
  -2.23396  -0.89014  -0.65464  -1.34025
  -0.05699  -2.35673  -2.21725  -2.26699
  -0.61202  -1.13694   0.20885  -0.35477
   1.11560   0.70920   0.71625   0.85505
   0.61009   0.46756   0.95535  -0.11566
  -0.17870  -0.48775  -0.33340  -0.76030
  -0.04600  -0.45985  -1.09154  -1.66443
  -0.08350  -2.27704  -1.27181  -2.02772
   0.87762  -0.11037  -0.51155  -0.59082
   0.59182  -1.63257   0.18019  -0.56245
  -1.71602  -1.16276  -1.62495  -1.68177
  -0.71575   1.38515   0.83762   0.44231
  -0.67754   0.50695  -0.08879  -0.72299
   0.85438  -1.69683  -1.72502  -1.90525
   0.67045   0.48658  -0.07301  -0.25302
  -0.11772  -1.09843  -0.51567  -0.96837
  -0.35114  -1.06847  -0.41316  -0.50401
  -0.51015  -0.02516  -0.21425  -0.79979
  -1.35684  -1.06063  -1.71505  -1.66728
  -0.66434  -1.71655  -2.37596  -2.46480
  -2.47190  -1.11037  -0.54222  -0.41013
  -0.77490  -1.11385  -0.90446  -2.09822
  -0.47864  -0.24637   0.54255   0.23473
  -0.81905   0.68664  -0.32266  -0.72843
  -0.19774   0.00251   0.64157   0.55834
  -0.39179   0.02956  -0.51759   0.09466
   0.49277  -0.00777  -0.18647  -0.08877
  -1.57964  -1.90077  -0.70340  -0.95360
  -1.50962  -1.11915  -1.74263  -1.21019
   0.04933  -0.92001  -2.43648  -2.09758
  -0.20681   3.08536   0.90970   0.91964
   0.73929   0.11165   0.23233   0.27980
  -0.67042  -1.45662  -1.03930  -1.06866
  -0.04931  -1.22586   0.65692  -0.36265
  -0.76677  -0.09417  -1.40520  -1.13382
   0.05417  -1.12933  -1.44414  -1.28320
  -0.99329  -2.03089  -2.38100  -2.79062
   0.16288  -1.94939  -1.84584  -2.24672
   1.62496  -0.56484  -1.08229  -1.41173
  -0.63999  -0.11803   0.93466   0.77148
  -0.69604  -0.86107  -1.18889  -1.38773
  -1.17248  -0.60873  -1.38164  -0.93943
  -1.54968  -1.87799  -1.94516  -2.26810
  -0.44619  -1.19000  -1.02340  -1.26846
  -0.15407  -1.45624  -1.57810  -1.94612
   0.26880  -1.04178  -1.74222  -1.74011
   0.96824  -0.28495  -1.55613  -1.49547
  -1.07183  -1.88151  -1.00560  -1.43733
  -1.42679  -0.06799  -0.23735  -0.70792
  -2.76866  -1.03990  -2.97240  -2.51602
  -0.24122  -0.05482  -0.67832  -0.77296
  -2.49944  -0.91409  -0.91063  -1.41141
  -1.32645  -1.66941  -2.73111  -3.49814
   0.42784  -1.15285  -1.49032  -1.23462
   0.68771   1.75899   2.84861   1.73523
   0.05016  -0.42780  -2.07230  -2.15999
   1.76191  -0.06083   0.95667   0.02732
  -0.40120   0.65782  -0.07686  -0.31292
  -1.20869   0.11930  -1.02401  -0.98200
   0.96010  -1.02556  -1.65832  -1.65409
  -0.70187  -3.04696  -1.33248  -2.37213
  -0.46030  -0.02543   0.05405  -0.53794
   0.46277   0.09761  -0.92788  -0.84262
   0.09143   0.09621  -0.09660  -0.63173
   0.66077  -0.89084  -0.41984  -0.75608
  -1.15926  -1.53899  -1.94236  -2.19177
  -1.42901  -1.68966  -1.39858  -1.63844
  -0.06799  -1.87767  -0.18403  -0.91856
   0.99865  -1.16350  -1.21800  -1.72008
  -1.78101   0.73412  -0.75868  -1.29338
  -0.71842   0.75584   0.02175  -0.31715
  -0.41972  -1.20946  -0.82438  -0.88630
  -0.13571  -0.36090   0.21042   0.49440
   0.31345  -0.79941   0.73549  -0.31879
   1.13050   0.52279   1.59565   0.70246
   0.21999   2.21033   1.22454   1.05546
  -0.29117   0.17035   0.10408  -0.86263
   1.82082   1.40840   1.77009   1.89009
   0.29859  -1.21029  -0.72979  -0.89347
   0.14178  -1.15256  -0.30222  -1.21763
  -0.02194   0.59822  -0.51339  -0.34304
  -0.61037   0.72391  -0.19037   0.18269
  -0.17272  -0.00260   0.20909   0.18635
   1.10561   0.43906  -0.72227  -0.26091
  -0.46127   1.34336  -0.48143  -0.61675
  -1.58095  -2.64078  -3.73670  -3.08749
  -2.50419  -0.67197  -1.11519  -2.05336
   0.45563  -0.16535  -0.08806  -0.41038
   0.36226  -0.28872   0.50869   0.32834
   0.45572  -0.60201  -1.49121  -2.34635
   0.62696   0.89631   0.79978   0.49943
  -0.00548   0.39158  -0.43366  -0.32631
  -0.29863  -0.12988  -0.82218  -1.09052
   1.79854   0.37216   1.19526   1.12991
   0.59051  -1.38801  -2.32079  -2.08200
  -1.39882  -0.14358  -1.64637  -1.95926
  -3.00429  -1.46671  -1.41900  -1.56757
  -0.19794   0.32094  -0.01855  -0.02520
  -0.93336   0.04221  -1.10554  -1.00906
  -0.92678  -1.30023  -1.75746  -1.66339
  -1.18086  -0.27978  -2.22363  -2.27588
   0.55935   1.06508   0.01297  -0.37925
   1.13110  -0.79561  -0.33392  -0.65132
   0.35731  -0.09341  -1.11521  -0.19780
   0.59484  -0.29522  -1.38180  -1.49479
  -0.31000  -0.82883  -0.36124  -0.94830
  -0.96063  -1.10505  -1.19463  -1.52713
  -1.34988   0.31432  -0.58613  -1.18349
   0.84584  -1.62582  -0.47365  -0.01155
   0.32896  -0.82823  -0.43909  -0.65959
   0.25442   2.19535   0.36887   0.61446
  -0.55148  -0.25455  -0.29096  -0.03389
  -0.80137  -1.19689  -0.62337  -1.35779
  -0.20158  -2.40173  -0.60246  -0.57967
   0.72974  -0.34064  -0.75369  -0.65194
  -0.02380  -1.02558   0.43955   0.29290
   0.06806  -2.16396  -2.41050  -2.84892
  -1.11150  -1.29636  -0.50025  -1.73932
  -0.89523   0.72815  -1.49386  -1.62872
   1.86795   1.64604   1.81836   1.14486
  -0.50246  -0.80579  -1.82333  -1.38656
   0.21767  -2.01242  -0.43213  -0.47784
  -0.56445   0.03551  -1.14258  -1.23446
  -1.06941   0.03572   0.78756   0.47278
   2.46544   0.26648   0.36283   0.19536
  -0.66159  -0.62684   0.00275  -0.28718
  -0.77600  -0.13101  -0.04383   0.52163
   0.27441  -1.54456  -2.12606  -1.76705
  -0.40638  -0.65150   0.48095  -0.53274
   1.09517   0.59422  -0.15161  -0.75675
   1.73711   0.34934  -0.49150  -0.56792
  -0.54586  -0.27447  -1.11890  -1.23924
  -1.02979  -0.25814  -1.31817  -0.69691
   2.24933   0.46779   0.24421   0.60689
  -0.38806  -1.61141  -2.07442  -1.48948
   0.09476  -1.66377  -0.54618  -0.90039
   0.86300   1.31173   1.22153   0.96034
   0.06574  -1.11509  -1.04259  -1.39049
  -1.58095  -0.99777  -0.64690  -1.48898
   0.32962   0.04585  -0.80145  -1.02941
  -1.35702  -0.84495  -1.22173  -1.05053
  -0.33646  -1.55586  -2.63871  -1.80079
   1.06253   2.32388   1.30222   1.73037
  -0.29407   0.05713  -1.10515  -0.71422
  -0.22917  -0.26257  -0.45917  -1.02909
   0.72049  -2.22334  -0.86327  -1.32861
  -2.58649  -2.24553  -2.64904  -2.72121
   0.56355  -0.66170   0.62817   0.77531
  -0.64719   0.95212   0.34217  -0.51491
   0.16345   0.21166  -0.47545  -0.71419
  -1.92392  -0.84827  -1.70193  -1.29895
  -0.33512  -0.32702  -1.06730  -1.60535
   0.50124   0.33301   0.23898   0.69122
   1.68391  -1.47957  -0.64724  -0.64629
  -1.08836  -0.71763  -0.88706  -0.72063
  -1.89556  -0.72959  -0.10677  -0.38178
  -0.83832  -0.02694   0.27196  -0.75353
  -1.49050  -1.66549  -1.87253  -2.36128
  -0.72574  -0.52654  -0.15250  -0.31248
   0.26375  -0.37177  -0.80317   0.16143
  -1.57500  -1.88838  -1.33133  -1.30391
   0.00800  -1.21645  -1.76591  -0.98355
  -0.26029  -0.22269  -0.78567  -0.99517
   0.02516   0.23551   0.71382   1.18996
   1.05108   0.28591   0.08183  -0.34586
  -0.49440  -1.35422  -1.43289  -1.02029
   0.59894   1.08239   0.63881   0.17339
  -0.12025  -1.03524  -0.86406  -1.70171
   0.44159  -1.32063  -1.14663  -1.08205
  -0.02910   0.10956  -0.36032  -1.30906
   0.70531  -0.94025  -0.44723  -0.71015
  -0.76571  -0.84621  -2.27962  -1.80353
   1.47706  -0.31066  -1.96674  -1.30487
  -2.09376  -1.61605  -1.11857  -2.00706
  -1.01881  -1.45110  -1.99484  -1.91312
  -0.12473  -0.11113  -1.52176  -1.86006
  -0.40450   1.28446  -0.92703  -0.31037
   0.35194  -0.05957  -0.26775  -0.06684
  -0.21209   0.57727   0.06140  -0.00672
  -0.97350   0.05647  -0.10192  -0.83824
  -1.30963  -0.49308  -0.09943  -0.14626
  -0.59647  -0.79340  -2.01062  -2.02636
  -0.45060  -0.88795  -1.20815  -1.57533
  -0.94730  -0.30307  -1.77253  -1.74497
  -0.09357  -0.16011   0.00093  -0.67126
  -0.04966   1.15418   0.52734   0.47390
  -0.29459  -0.34888  -0.21594  -0.67452
  -2.41483  -1.86571  -1.38360  -2.41759
  -0.71330  -1.00968  -0.34921  -0.39752
  -1.27879  -1.38451  -1.10610  -1.93474
   0.54275   0.71868   0.22704   0.42216
   0.00331  -1.07257  -0.82467  -1.23762
  -0.50518  -0.16103  -2.63843  -3.15139
  -1.23760   0.72992  -0.25161  -0.09482
  -0.23096   0.73556   0.34968   0.24390
   0.94393  -0.53911   0.15874  -0.45629
   0.18324   1.10203   0.16724   0.66566
  -2.27971  -1.15137  -0.59323  -0.94914
  -0.30703   0.49702   1.03191   0.52909
   1.07805   0.49712  -0.51035  -0.04893
   0.11282   0.20367  -0.18773  -0.30193
   0.43408   0.82085  -0.43125  -0.03323
   0.28500  -1.72403  -1.69725  -2.13477
   0.05863   0.56947   0.15312  -0.79516
   0.36269  -0.85785  -0.25679  -0.52634
  -0.41603  -0.07742  -1.50277  -0.85343
   1.48337   0.44181   0.56018   0.77648
   1.87952   0.86594   0.46628   0.55432
  -0.93368  -1.45363  -0.79850  -1.53135
  -1.06248  -1.80357  -0.78277  -1.93284
  -1.65246  -2.67950  -2.46133  -2.37106
  -1.48015  -0.70394  -0.29210   0.01295
  -0.93693  -1.76067  -2.26952  -2.21876
   0.60229  -0.51654   0.24620   0.15304
  -1.32925  -1.91629  -1.53973  -2.26550
  -0.36436  -1.61556  -0.81037  -1.09849
   0.56865   1.52287   0.94565   0.86145
   0.91588   1.41883   1.24087   0.90780
   1.41339  -0.95967  -0.54412  -0.50663
  -0.74877  -0.43845  -1.00668  -1.26624
  -0.01999   0.03695   0.05357   0.37185
  -0.54353  -0.23397  -1.62110  -1.97729
   0.40963  -0.71015  -2.24544  -1.32728
  -2.57695  -1.14329  -2.87275  -2.16174
  -1.38787  -0.36703  -1.22710  -0.91569
  -0.71236   0.11852  -2.49171  -1.68396
   0.97626   0.42701  -1.56718  -1.15843
   1.03289   1.38079   1.00634   0.70545
   0.88683  -0.10030   0.05473  -0.34054
   0.00168   2.60236   2.20322   1.79289
  -1.09147  -1.50300  -1.31755  -2.06070
  -0.42171   0.20089  -1.09999  -1.99730
   1.49561   0.65021   0.72545   0.73785
   0.15116  -1.89562  -1.27306  -1.08207
  -0.77124  -0.30889  -1.15082  -0.99522
  -0.07255   0.58538   0.66001   0.38893
  -0.13475   1.82327   0.09156   0.55495
   0.10834   0.15945  -1.77074  -1.30798
  -1.88807  -1.62945  -1.79470  -2.43319
   1.52857   0.15898  -0.62483  -1.32673
  -0.23280  -0.99906  -1.11107  -1.32299
   0.45590   0.01198  -0.92721  -0.76479
   0.23920  -0.23771  -0.28212  -1.09858
  -1.53640  -1.16238  -1.42559  -1.96509
   1.59312   0.47038  -0.62854  -0.98916
  -1.53957   0.34913   0.36403   0.55212
   0.80543  -1.38359  -0.63267   0.01623
   0.80686   0.00865   0.24766   0.08313
  -0.33416   0.15496  -0.80052  -1.08775
   2.40630  -0.30488  -0.32333   0.46685
   0.71619   0.23395  -1.24974  -1.62587
   0.35719   0.22982   0.88112   0.41174
   1.14935  -0.85327  -1.83500  -2.22794
   0.50315   2.36247   2.39545   1.86060
  -2.19791  -1.38697  -1.54375  -1.32164
  -0.93037  -1.45341  -1.62288  -1.65080
   0.54446  -0.50102  -1.83302  -1.58185
  -1.00062  -2.17259  -2.84310  -2.69438
  -0.42635  -0.81880  -1.02485  -0.98021
   1.06867   1.35348   0.78403   0.53598
  -1.27616  -1.19633  -1.33637  -1.09553
  -0.13546  -0.75183  -0.23794   0.25339
   0.50933   0.62566   0.67981   0.43562
   0.01391  -0.59187  -0.78493  -0.78421
  -0.25660  -1.25324  -2.18697  -2.54393
   1.03550   0.22011  -0.18092   0.22627
  -0.52762  -1.09272  -1.40459  -1.85364
   0.78360  -0.66592  -0.15128  -0.78202
   0.68158   1.42028   0.16174  -0.09837
  -1.36290  -2.38106  -0.91139  -2.04708
   0.06663  -0.71337  -0.27440  -0.66037
  -0.38532   0.39471   0.46674   0.21385
  -0.69565  -0.18352  -0.90236  -1.19703
   0.96032  -0.62743  -0.53663  -0.33352
   1.30868   0.45358  -0.29347   0.14771
  -1.20325  -0.08825   1.15639   0.10796
  -0.13246  -1.13158   0.21824  -0.03497
  -0.72463  -1.38269  -1.47335  -2.00249
  -0.13732  -1.61286  -1.31946  -2.17962
   0.98576  -1.99858  -1.54270  -2.38478
  -0.76163   0.40362  -0.81458  -1.00683
  -1.91053  -2.46055  -1.87320  -1.79163
   0.08201  -0.38874  -0.07991  -0.22320
  -2.84978  -1.99423  -2.58062  -3.50505
  -1.28733  -0.70801  -0.00181  -0.02658
   1.49557  -0.36233  -0.04717  -0.49215
   1.01887   0.22446  -0.56797  -0.76373
   0.06175   0.13578   0.16653  -0.22109
  -1.13043   0.49071   0.34007  -0.65031
  -0.63176  -0.07206  -0.84229  -0.87885
  -1.07798  -1.09389  -0.18897  -1.79298
   0.82093  -0.17278   1.22449   0.64553
  -0.46857   0.71635   0.19764   0.13076
  -0.93480   0.58915  -0.33326   0.25835
  -2.74528  -3.10290  -4.78187  -4.26531
  -0.76630  -1.28536  -0.38255  -0.97917
  -1.35410  -0.60466  -0.93632  -0.59932
   1.96557   0.94366   2.25698   1.64657
   0.18457   0.84308  -0.68626  -0.50334
  -1.98416  -2.10083  -2.26412  -3.38417
   0.39048  -0.80364  -0.51501  -0.66034
  -1.53225  -3.30990  -2.85146  -2.80221
  -0.97331  -1.04126  -0.99999  -1.43428
  -0.29100  -2.23790  -1.89027  -1.88190
  -1.08065  -1.10837  -1.18281  -2.02402
  -0.29061  -2.98555  -1.86969  -2.85931
   0.85996   0.36524   0.39684   0.84879
  -1.51659  -0.17188  -0.53729  -0.79932
  -1.31471  -0.72076  -1.18492  -1.62729
  -0.53386  -3.07615  -0.74621  -1.44352
   0.73372   0.47821   0.98554   0.73504
   0.51071  -0.15727   0.07728  -0.73874
   0.09246  -1.06310  -0.92311  -1.06089
  -1.11145  -2.03730  -2.15367  -1.81826
   1.43003  -0.61274  -0.21531  -0.69250
  -1.43116  -1.91242  -1.69666  -2.43698
   0.30681  -0.49141   0.01867  -1.21462
   0.93217   0.13651   1.08438   1.02621
   0.44354   1.50809   0.63553   0.24043
  -0.90123  -2.25023  -1.11718  -1.81474
  -0.94946  -1.57632  -2.66704  -2.29961
  -0.92660   0.61042   0.55078   0.25128
  -0.22519   0.07359  -0.52694  -1.32558
  -0.39097  -1.90341  -1.71750  -2.54202
   0.38966   2.40539   0.37974   0.81598
  -2.99105  -2.50136  -3.36361  -3.08567
   0.12304  -0.25707  -0.58994  -1.12809
  -1.07886  -0.38708  -0.58767  -0.24720
   0.21998   0.80513  -0.79012  -0.54325
   0.64137  -1.64849  -0.98289  -1.72975
   0.09144   0.17344  -0.29597   0.06228
   0.00743  -0.60078  -0.93151  -0.61473
   0.53125   0.92290  -0.51006  -0.34795
  -0.22873  -1.97224  -1.95931  -2.19570
  -0.59342  -0.88937   0.18500  -0.29082
  -0.50867  -1.69766  -0.37199  -1.43041
   1.28979   1.37353   0.34297   0.52515
   1.00045  -0.84560  -1.45146  -1.16095
   0.20230  -0.04913   1.11287   0.19096
   0.20738   0.04464  -1.54252  -1.18341
  -2.33428  -1.97536  -1.44966  -1.94081
   0.12427  -0.83680  -0.17819  -1.31537
  -1.69192   0.04976  -0.38194  -0.62905
  -0.29005  -2.58136  -2.04510  -2.11511
   1.15095   1.19044   0.20780   0.11113
  -0.41856  -0.32441  -0.45377  -0.15748
   0.99639  -0.74186   0.50332   0.56481
   1.33534   1.82803  -0.12102   0.47906
  -0.31281   0.43539  -0.31052  -0.71493
   1.89699   1.14778   0.35513  -0.01049
   0.60771   0.09056   0.50490   0.14058
   0.92049   0.14422   1.36468   0.47385
   0.19504   0.14028  -1.14645  -1.07711
   0.11711  -0.79262  -0.97526  -0.82427
   1.18302   0.91092   2.20017   2.57385
  -1.94786  -1.49665  -0.93258  -1.66689
   0.70805  -0.72617   1.19033   0.25068
  -0.46875   0.01807   0.57633   0.31469
   0.84891  -1.64277  -1.22380  -1.90677
   0.98013  -0.71707   0.24093   0.21701
   0.36877  -0.26422  -0.05639   0.06572
   1.66742   2.12941   2.15823   2.10405
  -0.62961  -1.93684  -1.88805  -1.16583
  -0.73381   1.33835   1.64990   1.90726
  -0.05885   0.48643  -0.48109  -0.89604
  -0.55258   0.78418  -0.75365  -0.59683
  -1.12314  -0.74958  -2.14100  -2.25391
   0.08453   1.21389   1.57806   1.57456
   0.39438  -0.14402  -0.62440  -0.55143
   1.64425   0.87385   0.13601   0.00811
  -1.04224  -1.16857  -1.39290  -1.71216
  -0.33785  -2.05474  -2.69232  -2.32975
  -0.34152  -0.46618  -1.53308  -1.46370
  -2.32072  -0.37942  -1.43789  -1.14758
  -2.32508  -0.51601  -1.39515  -2.30976
  -0.50073  -0.38892  -0.58336  -1.58195
   1.55131  -0.77608   0.37054   0.13398
  -0.90056  -0.45719   0.58698   0.09706
   0.45799  -0.74391  -0.65626  -1.38069
  -1.21732   0.16831  -0.46258  -0.71915
   0.21298  -0.80070  -0.83694  -0.60190
   1.20585   1.09144   0.00719   0.19308
  -0.81271   0.94694   0.18228   0.23069
  -0.93318  -1.04923  -1.07615  -0.43035
  -0.33065  -0.98946  -1.12820  -1.31268
  -0.96769  -1.41349  -0.79523  -1.76446
   1.63239   0.23508  -0.24025   0.07076
  -1.40598  -1.51662  -1.43692  -2.65367
  -0.44440   1.42131   0.47497   0.35453
  -3.18041  -0.66876  -1.15832  -1.27321
  -0.38459  -0.33443  -0.47101   0.02030
   1.31427   0.77747  -0.03016  -0.50866
  -1.75848  -2.75365  -4.12823  -3.87155
   0.38913  -0.36929  -1.57927  -1.14981
   0.52675   0.79421  -0.16253  -0.39601
   0.58761   0.26648  -0.30851  -0.83786
  -0.42793  -0.08439  -0.79378  -0.62149
  -0.29087  -0.50875  -0.44103  -0.72329
   0.09339  -0.74578  -0.96497  -0.95587
  -0.23539  -1.20049  -1.18719  -1.50115
  -0.28144   0.62855  -0.34935   0.16867
  -1.53968  -1.18056  -2.42421  -2.89657
  -1.11274  -1.90823  -2.10794  -2.51725
   1.31077   0.02017  -0.15269   0.36768
  -0.79728  -0.30095   0.12286  -0.15986
  -0.56207  -0.95161  -1.40202  -1.79492
  -0.57728  -0.51966  -0.73539  -0.87961
   0.97097  -0.79160  -0.99757  -1.57699
  -0.75340  -1.02752  -0.02233  -0.18090
  -1.50663  -1.09901  -1.72306  -1.19224
   0.18302  -0.95358  -0.76314  -1.48793
  -0.21620  -1.56264  -1.67411  -1.79021
  -1.45281  -0.87520  -1.81928  -2.27524
   0.34626   0.06993   1.38489   0.75699
   1.31113   1.86992   2.62688   2.20485
  -0.25887  -0.69927  -1.36238  -1.84096
  -1.88219  -1.82997  -0.23265  -0.51165
  -0.33995  -2.41555  -2.39348  -2.50256
   0.35698   0.46512   0.63027   1.33880
  -2.17593   0.02248  -0.89045  -1.16222
  -0.29170  -0.70571   0.65910   0.77261
   0.90761  -0.35844   0.45805   0.39569
   0.59123   0.85015   0.84517   1.20660
   0.34896  -1.57027  -0.37665  -0.21631
  -1.68615  -1.99350  -1.90051  -2.36629
   0.02281  -0.94405  -1.37721  -0.73611
   0.49113  -1.20766  -0.32280  -0.68042
  -1.57900  -0.99892   0.05470   0.07865
   1.65548   0.26212  -0.32574  -0.76038
  -1.32497  -1.22431  -2.59852  -2.85336
  -2.47099  -0.95416  -1.52308  -1.84393
  -0.65479  -0.85025  -0.26390  -0.44412
  -0.84150  -1.23004  -1.57781  -1.39664
   1.53913  -0.37539   0.77676   0.48796
  -1.52105  -0.92049  -1.05467  -1.37055
   0.64011   0.53898   0.80849  -0.05214
  -0.34669  -1.86369  -1.01756  -1.62938
   0.40400  -0.30268  -1.33910  -1.21104
  -1.64705  -0.06692  -1.80510  -1.18415
  -0.15912   0.24900   0.16356   0.05418
  -1.12041  -0.01954  -0.72103  -1.12796
  -2.12859  -1.92668  -2.26608  -2.49798
   0.57147  -0.02023  -0.83273  -0.14099
  -1.92706  -1.37957  -1.88154  -1.87055
  -1.10919   0.26963  -1.24660  -1.17438
  -1.29464  -0.98221   0.01428  -0.53886
  -0.03956  -0.88467  -1.06069  -1.29603
   0.92753  -0.80016  -0.56951  -0.85052
  -0.40057  -0.62469  -0.13879  -0.42745
  -1.03585  -0.68543   0.28948   0.28414
   1.30966   0.24283   0.03045   0.51741
  -1.00307  -0.80096  -0.95934  -1.12296
   0.80038  -1.24574  -0.52894  -0.53859
   1.09023   0.77930   1.74271   1.79644
  -2.11441  -0.19863  -1.25470  -1.85178
  -0.73698   1.09215  -0.33093  -0.18295
  -0.89478  -0.24420  -1.60102  -1.70849
   0.99201  -0.17593  -0.66776  -1.52233
   1.20339   2.05286   0.99787   1.18410
  -1.10582  -0.88587  -1.47463  -2.00330
  -1.03289  -0.71899  -1.38661  -1.31226
  -0.96089   0.53705  -0.78496  -0.47298
  -0.82225  -2.69742  -2.21406  -2.16168
  -0.19486  -1.50590  -1.84143  -1.88212
  -0.64293   0.02516  -1.41308  -1.67528
   1.53008   0.06400   1.22055   1.20288
  -0.74985  -0.24569  -1.18950  -1.96910
  -2.53714  -1.31026  -0.98777  -0.94098
   1.08955  -0.03053  -2.10178  -1.99262
   0.99629   0.61550   0.20810   0.01687
  -0.06204  -1.56059  -2.00797  -2.32143
  -0.77843   0.10475   0.03308  -0.76435
   0.15908  -0.01721   1.24464   0.55372
  -0.01711  -1.83240  -0.98065  -1.05177
   1.37476  -0.12753   1.45684   1.15400
  -0.76904  -0.53028  -0.51592  -0.43630
   2.11334   1.66915   0.57674   0.53798
  -2.09412  -0.21943   0.34743  -0.09283
  -2.03108  -1.66678  -1.06204  -1.61395
   1.01365   0.33165   0.87497   0.26667
   0.89118  -1.00703  -1.10588  -1.18730
  -0.63183   0.27768  -0.39668  -0.78823
  -0.81220  -1.03874  -0.51218  -0.79157
   0.69736   0.21896  -0.58548  -1.44926
  -0.46076  -0.30189   0.78687   0.51335
  -1.07764  -1.68913  -1.70068  -1.64751
  -0.04505  -0.96245  -0.26294  -0.85895
  -0.74305  -1.85163  -0.60832  -1.24267
  -0.80583   0.39673  -0.48224  -0.47339
  -2.67419  -0.64946  -2.63004  -2.92912
  -0.52550  -0.14175  -0.16677  -0.18355
  -0.63550  -0.93268  -1.83697  -1.46759
  -0.58864   0.21307   0.10669  -0.25284
  -1.61591  -0.70598  -1.35155  -1.57567
  -0.82639  -1.52932  -1.47435  -1.88803
   0.55498   1.22405   0.92994   1.29654
  -0.11354  -0.63237  -0.43709  -0.53771
